date;speed;78;64011;64022;64033;64044;delta64011;delta64022;delta64033;delta64044;vodo;lat;lon;dir;alt;engine_speed;distance_gps;201;202;203;204;210;211;212;213;214;215;ain1;ain2;151;146;147
2022-09-24 10:55:48.992;36;85375516885104478;951;796;2376;3028;17;0;1;0;23;52.5600200;31.1756816;165;114;;0.033547;14825;18;4398;12;27108;6;14806;7;17465;4;284.21507064364;x;7644879864302549472;490069358895446530;665212812556575557
2022-09-24 10:55:51.992;47;85375516885105952;957;796;2376;3028;6;0;0;0;49;52.5596850;31.1758083;162;113;;0.038233;14825;18;4592;12;27208;6;14937;7;17465;4;302.20351390922;x;7665146689709619873;1602459265722694234;665427703364810138
2022-09-24 10:55:54.992;47;85375516885107994;965;796;2376;3028;8;0;0;0;28;52.5593133;31.1760133;164;113;;0.043605;15125;18;4592;12;27208;6;14937;7;17532;4;303.30161054173;x;7680346789436406576;2522601553002511003;665454411814679985
2022-09-24 10:55:57.992;48;85375516885372417;974;797;2376;3028;9;1;0;0;58;52.5589433;31.1761633;165;114;;0.042385;15125;18;4814;12;27322;6;15068;7;17532;4;301.94729136164;x;7700332101209963510;3712396988230613737;665744988483320841
2022-09-24 10:56:00.992;45;85375516885375907;987;797;2376;3028;13;0;0;0;30;52.5585666;31.1763650;165;115;;0.044063;15437;18;5024;12;27322;6;15068;7;17596;4;307.58418740849;x;7714687745940798605;4572022035258161949;666050184319019730
2022-09-24 10:56:03.992;48;85375516885377085;992;797;2376;3028;5;0;0;0;54;52.5582166;31.1764966;165;116;;0.039933;15437;18;5024;12;27429;6;15185;7;17661;4;308.38945827233;x;7736643429797084501;5887073942497213303;666007033949324942
2022-09-24 10:56:06.992;46;85375516885389197;15;798;2376;3028;-977;1;0;0;41;52.5578600;31.1766250;167;119;;0.040602;15752;18;5225;12;27522;6;15185;7;17661;4;303.55783308931;x;7747058313181675011;6506600606756387729;666313942561462150
2022-09-24 10:56:09.992;46;85375516885389583;17;798;2376;3028;2;0;0;0;37;52.5575300;31.1767483;165;119;;0.03764;15752;18;5225;12;27522;6;15254;7;17683;4;306.2298682284;x;7751843542409297524;6778786995135265691;666264490599586620
2022-09-24 10:56:12.992;38;85375517690697136;21;798;2379;3028;4;0;3;0;23;52.5572366;31.1768866;168;119;;0.033947;16042;18;5314;12;27559;6;15254;7;17683;4;306.77891654466;x;7757754735971417875;7053788167640988584;666634347706720156
2022-09-24 10:56:15.992;43;85375518227568553;23;798;2381;3028;2;0;2;0;44;52.5569533;31.1770150;158;118;;0.032685;16274;18;5314;12;27559;6;15277;7;17694;4;310.97807757167;x;7767606748916039590;7493171065849068507;666904152153342728
2022-09-24 10:56:18.992;39;85379917079402873;89;798;2384;3029;66;0;3;1;32;52.5566699;31.1770950;163;125;;0.031982;16274;18;5450;12;27626;6;15410;7;17694;4;312.22596964587;x;7782806951728201780;8237391758973156409;666868461112139901
2022-09-24 10:56:21.992;44;85384315125914727;92;798;2384;3030;3;0;0;1;35;52.5563716;31.1772433;158;128;;0.034661;16535;18;5691;12;27626;6;15410;7;17759;4;312.46205733558;x;7795192258738340000;8887318102970350718;667210930825094630
2022-09-24 10:56:24.992;47;85393111218937663;95;798;2384;3032;3;0;0;2;25;52.5560400;31.1773950;165;131;;0.038283;16535;18;5691;12;27741;6;15591;7;17759;4;310.47217537943;x;7818273924109517153;1174904814843935988;667099355710777187
2022-09-24 10:56:27.992;52;85393111218938492;98;798;2384;3032;3;0;0;0;54;52.5556800;31.1775216;165;133;;0.040946;16834;18;5933;12;27741;6;15591;7;17844;4;310.97807757167;x;7839103686583796262;2418180564366802250;667394474622532580
2022-09-24 10:56:30.992;53;85393111218940896;107;798;2384;3032;9;0;0;0;42;52.5553083;31.1776400;166;137;;0.042111;16834;18;5933;12;27860;6;15721;7;17906;4;301.69106881406;x;7856555629074596570;3481593567547637126;667795525950140251
2022-09-24 10:56:33.992;50;85393111218941027;108;798;2384;3032;1;0;0;0;30;52.5549150;31.1778166;164;129;;0.045346;17154;18;6132;12;27961;6;15721;7;17906;4;302.75256222548;x;7869503855970763635;4262686997288271279;668051305624178972
2022-09-24 10:56:36.992;48;85393111218942045;112;798;2384;3032;4;0;0;0;57;52.5545649;31.1780183;163;127;;0.04126;17455;18;6132;12;27961;6;15803;7;17940;4;303.00878477306;x;7879074301540385839;4813533719985274308;668036465115601830
2022-09-24 10:56:39.992;42;85393111218943036;116;798;2384;3032;4;0;0;0;23;52.5542550;31.1781016;167;128;;0.034926;17455;18;6246;12;28008;6;15803;7;17940;4;298.7262079063;x;7884703981469058230;5105704848890478031;668272022904905646
2022-09-24 10:56:42.992;38;85393111487379348;119;798;2385;3032;3;0;1;0;48;52.5539433;31.1782683;164;126;;0.036456;17720;18;6246;12;28008;6;15826;7;17950;4;304.61932650073;x;7890615175030916436;5391402070511205853;668226565276247080
2022-09-24 10:56:45.992;34;85393111755818370;133;798;2386;3032;14;0;1;0;21;52.5536750;31.1783683;167;125;;0.030599;17720;18;6331;12;28047;6;15875;7;17950;4;302.49633967789;x;7896807860750468530;5670906971493711352;668568956342187355
2022-09-24 10:56:48.992;37;85397510070772521;163;798;2387;3033;30;0;1;1;42;52.5533950;31.1784866;158;122;;0.032155;17963;18;6527;12;28047;6;15875;7;17979;4;311.72006745363;x;7915948846385153642;6599493937572494953;668831342967857221
2022-09-24 10:56:51.992;41;85401908117284713;167;798;2387;3034;4;0;0;1;36;52.5530833;31.1786383;164;125;;0.036155;17963;18;6527;12;28140;6;16039;7;18054;4;313.94603709949;x;7933682349756729096;7561013329897340617;668871364141122666
2022-09-24 10:56:54.992;48;85401908117284904;168;798;2387;3034;1;0;0;0;38;52.5527533;31.1787500;165;121;;0.037474;18243;18;6774;12;28140;6;16039;7;18054;4;310.97807757167;x;7953667687301531566;8694232483785817900;669113457586302353
2022-09-24 10:56:57.992;46;85406306163797738;174;798;2387;3035;6;0;0;1;13;52.5524033;31.1788900;168;118;;0.040064;18243;18;6774;12;28262;6;16219;7;18148;4;305.97364568082;x;7965489984225560587;381995474826313574;669145697646949073
2022-09-24 10:57:00.992;50;85410704210309483;177;798;2387;3036;3;0;0;1;67;52.5520483;31.1790250;167;115;;0.040527;18554;18;7052;12;28413;6;16219;7;18148;4;308.38945827233;x;8000956827750385942;2593545861496324107;669396543204653094
2022-09-24 10:57:03.992;57;85410704210310410;181;798;2387;3036;4;0;0;0;46;52.5516483;31.1791750;166;113;;0.045632;18889;18;7052;12;28413;6;16415;7;18247;4;300.59297218155;x;8016438368091916700;3605730393146015812;669683790957131313
2022-09-24 10:57:06.992;53;85410704210311593;185;798;2387;3036;4;0;0;0;48;52.5512466;31.1794200;160;115;;0.047653;18889;18;7302;12;28548;6;16541;7;18247;4;301.39824304539;x;8042616245318666901;5325261824738607260;669953744207088635
2022-09-24 10:57:09.992;55;85410704478748357;190;798;2388;3036;5;0;1;0;14;52.5508766;31.1795666;165;115;;0.042331;19230;18;7302;12;28548;6;16541;7;18316;4;297.66471449488;x;8053312582203951866;6013186998533243073;669932663926631896
2022-09-24 10:57:12.992;52;85410704478750944;200;798;2388;3036;10;0;0;0;77;52.5504633;31.1798016;165;115;;0.04864;19230;18;7523;12;28673;6;16658;7;18316;4;303.00878477306;x;8081460848694217741;7811531483734491424;670246307903637248
2022-09-24 10:57:15.992;52;85410704478751490;203;798;2388;3036;3;0;0;0;28;52.5500966;31.1799683;165;112;;0.042316;19563;18;7736;12;28673;6;16658;7;18379;4;303.00878477306;x;8097223885488409773;8806827486716576085;670570449115362911
2022-09-24 10:57:18.992;53;85410704479016379;213;799;2388;3036;10;1;0;0;60;52.5496966;31.1801583;163;112;;0.046309;19563;18;7736;12;28790;6;16770;7;18439;4;309.45095168375;x;8117772138624601466;1064858909422535070;670768237323187843
2022-09-24 10:57:21.992;51;85410704747452237;215;799;2389;3036;2;0;1;0;30;52.5493133;31.1803166;169;116;;0.043957;19888;18;7952;12;28910;6;16770;7;18439;4;310.23608768971;x;8134379630414482969;2109976052002079195;670801143560549119
2022-09-24 10:57:24.992;56;85410704747715386;219;800;2389;3036;4;1;0;0;58;52.5489233;31.1803816;172;114;;0.0436;19888;18;7952;12;28910;6;16902;7;18518;4;310;x;8161120479070342894;3823315227381285448;671160778686279737
2022-09-24 10:57:27.992;57;85410704749550616;220;807;2389;3036;1;7;0;0;32;52.5485183;31.1803050;176;119;;0.045344;20222;18;8221;12;29068;6;16902;7;18518;4;310;x;8179698325762166645;5045198840019632794;671394301764835336
2022-09-24 10:57:30.992;56;85410704750076642;226;809;2389;3036;6;2;0;0;61;52.5480983;31.1802250;186;117;;0.047027;20567;18;8221;12;29068;6;17100;7;18629;4;310.23608768971;x;8211787319237103729;7175684085503574808;671642554430728854
2022-09-24 10:57:33.992;58;85410704750076991;228;809;2389;3036;2;0;0;0;26;52.5477316;31.1801516;174;120;;0.041088;20567;18;8494;12;29218;6;17247;7;18629;4;308.09663250366;x;8230365165928927512;8388560352857703258;671968431490624452
2022-09-24 10:57:36.992;56;85410704750077917;231;809;2389;3036;3;0;0;0;55;52.5473766;31.1800950;182;115;;0.03967;20909;18;8726;12;29218;6;17247;7;18707;4;310;x;8253728220372423151;907519164874179500;671984674328165922
2022-09-24 10:57:39.992;53;85415102796591934;243;809;2389;3037;12;0;0;1;45;52.5469733;31.1800416;185;116;;0.045003;20909;18;8726;12;29350;6;17373;7;18707;4;303.00878477306;x;8272869042788455083;2131935901978412013;672255107511581105
2022-09-24 10:57:42.992;52;85415102796592317;244;809;2389;3037;1;0;0;0;44;52.5465783;31.1799616;184;120;;0.044266;21243;18;8904;12;29350;6;17373;7;18773;4;310;x;8283002429720843100;2743862698916594691;672565340293171264
2022-09-24 10:57:45.992;50;85415103065028481;247;809;2390;3037;3;0;1;0;29;52.5462050;31.1798666;183;121;;0.042015;21243;18;8904;12;29432;6;17417;7;18788;4;310;x;8289195068192674795;3086136369381393422;672530302302686333
2022-09-24 10:57:48.992;43;85415103065029022;249;809;2390;3037;2;0;0;0;47;52.5458983;31.1798133;184;119;;0.034303;21539;18;8994;12;29472;6;17417;7;18788;4;308.9019033675;x;8296232178841244823;3447831843303998492;672788413039645086
2022-09-24 10:57:51.992;32;85415103065029793;252;809;2390;3037;3;0;0;0;31;52.5456216;31.1797500;193;119;;0.031073;21774;18;8994;12;29472;6;17440;7;18797;4;311.95615514334;x;8300172991730767117;3616153973866513446;673125198787056796
2022-09-24 10:57:54.269;25;85415103602425166;253;811;2392;3037;1;2;2;0;0;52.5455150;31.1796466;216;119;;0.013766;21774;18;9062;12;29492;6;17440;7;18797;4;312.22596964587;x;8300172996025931024;3618124298703488038;673125817264510121
2022-09-24 10:57:54.992;24;85415103602425166;253;811;2392;3037;0;0;0;0;21;52.5454733;31.1795733;225;119;;0.006789;21774;18;9062;12;29492;6;17440;7;18797;4;312.96795952782;x;8301861961856800098;3672730508609995821;673143211939993102
2022-09-24 10:57:56.621;21;85415106825224776;258;817;2404;3037;5;6;12;0;10;52.5454150;31.1794500;242;119;;0.010564;21774;18;9062;12;29492;6;17454;7;18800;4;312.6981450253;x;8303269405463565719;3714107364546266161;673018305744082677
2022-09-24 10:57:57.992;18;85415107094709168;259;821;2405;3037;1;4;1;0;0;52.5453966;31.1793783;248;119;;0.005264;21937;18;9062;12;29492;6;17454;7;18800;4;310;x;8304113873345402294;3743662262870688820;673028102596466590
2022-09-24 10:58:00.589;20;85415107364718923;265;827;2406;3037;6;6;1;0;11;52.5452933;31.1792100;228;119;;0.016174;21937;18;9116;12;29509;6;17454;7;18800;4;320.86003372681;x;8306084305562064378;3809808951117366331;673338624519051684
2022-09-24 10:58:01.910;19;85415107366030180;267;832;2406;3037;2;5;0;0;11;52.5452450;31.1791950;188;120;;0.005467;21937;18;9116;12;29509;6;17473;7;18808;4;320.11804384486;x;8308054724893169191;3870607631986345029;673385890734742789
2022-09-24 10:58:03.625;19;85415107367603491;269;838;2406;3037;2;6;0;0;16;52.5451516;31.1792133;170;119;;0.010462;22113;18;9116;12;29509;6;17473;7;18808;4;320.35413153457;x;8313121532184254079;4050470438457853030;673371142223310379
2022-09-24 10:58:06.789;22;85415107374944092;271;866;2406;3037;2;28;0;0;6;52.5450200;31.1794000;140;119;;0.019332;22113;18;9219;12;29548;6;17559;7;18808;4;318.63406408094;x;8317343841526306486;4223014852585211010;673298598584402403
2022-09-24 10:58:09.992;21;85423903471637231;274;880;2406;3039;3;14;0;2;33;52.5448716;31.1795533;149;119;;0.019493;22337;18;9427;12;29548;6;17559;7;18846;4;317.15008431703;x;8342396012132521885;5449965671935591708;673635862527957981
2022-09-24 10:58:12.902;29;85428301522080981;276;895;2406;3040;2;15;0;1;8;52.5446416;31.1796400;171;118;;0.026246;22337;18;9427;12;29647;6;17757;7;18952;4;320.6239460371;x;8350840519139481563;5939169623841916237;673611977724533554
2022-09-24 10:58:15.992;35;85445893710484742;277;904;2406;3044;1;9;0;4;55;52.5443166;31.1796300;181;118;;0.036155;22643;18;9751;12;29842;6;17757;7;18952;4;302.20351390922;x;8404040685637359896;475179836961080924;674233540596348982
2022-09-24 10:58:18.992;39;85459087850018501;278;904;2406;3047;1;0;0;3;13;52.5439850;31.1796033;177;118;;0.036927;23024;18;9751;12;29842;6;18064;7;19152;4;302.75256222548;x;8419522174436989288;1620783670781429415;674228880456367315
2022-09-24 10:58:21.992;45;85463485896791813;279;905;2406;3048;1;1;0;1;62;52.5436466;31.1794933;188;118;;0.038367;23024;18;10147;12;30069;6;18064;7;19152;4;303.55783308931;x;8465403660816571062;5138659604756514656;674431105355809461
2022-09-24 10:58:24.992;46;85463485896791813;279;905;2406;3048;0;0;0;0;25;52.5433283;31.1793566;186;117;;0.036591;23342;18;10147;12;30069;6;18273;7;19246;4;291.22254758419;x;8475537082110532418;5713150341461657474;674726159986924054
2022-09-24 10:58:27.992;48;85463485896792132;280;905;2406;3048;1;0;0;0;55;52.5429433;31.1793350;181;119;;0.042847;23342;18;10288;12;30152;6;18393;7;19246;4;292.02781844802;x;8498337229553294340;7036365147579697130;674982583895918885
2022-09-24 10:58:30.992;48;85463485896792998;283;905;2406;3048;3;0;0;0;43;52.5425566;31.1793200;180;121;;0.043023;23654;18;10549;12;30152;6;18393;7;19319;4;299.78770131772;x;8521137346929122491;8471606960068970574;675081569714010196
2022-09-24 10:58:33.992;54;85467883943304548;285;905;2406;3049;2;0;0;1;45;52.5421600;31.1791983;183;123;;0.044874;23654;18;10549;12;30295;6;18572;7;19417;4;303.00878477306;x;8545626327049919865;1052490438761203891;675280701643124385
2022-09-24 10:58:36.992;53;85467883943304838;286;905;2406;3049;1;0;0;0;32;52.5417350;31.1790700;191;126;;0.048061;23993;18;10824;12;30295;6;18572;7;19417;4;296.56661786237;x;8567581955068485155;2523479457328351498;675562489841604175
2022-09-24 10:58:39.992;54;85467883943306310;292;905;2406;3049;6;0;0;0;62;52.5413316;31.1789433;187;128;;0.04568;23993;18;10824;12;30454;6;18751;7;19520;4;303.8140556369;x;8596856099988922119;4534619149477693815;675930511524386181
2022-09-24 10:58:42.992;53;85467884211743565;299;905;2407;3049;7;0;1;0;32;52.5409050;31.1788483;190;129;;0.047882;24349;18;11092;12;30611;6;18751;7;19520;4;305.16837481698;x;8617122813720682421;5925106144316311994;676205244490325541
2022-09-24 10:58:45.992;53;85467884211744144;301;905;2407;3049;2;0;0;0;63;52.5404866;31.1787166;186;129;;0.047382;24704;18;11092;12;30611;6;18897;7;19601;4;303.8140556369;x;8642456214475792534;7643230162370578958;676175007587529220
2022-09-24 10:58:48.992;55;85467884211744556;303;905;2407;3049;2;0;0;0;32;52.5400633;31.1786400;187;129;;0.047366;24704;18;11334;12;30754;6;19035;7;19601;4;305.42459736457;x;8662722932502847811;5688775666453076;676505603114941807
2022-09-24 10:58:51.992;60;85467884212007101;304;906;2407;3049;1;1;0;0;64;52.5396266;31.1786516;173;126;;0.048579;25060;18;11334;12;30754;6;19035;7;19686;4;306.48609077599;x;8691997081718448677;2003599156795361985;676790025374285570
2022-09-24 10:58:54.992;55;85467884213318667;308;911;2407;3049;4;5;0;0;51;52.5391833;31.1788616;169;125;;0.051312;25060;18;11600;12;30921;6;19226;7;19686;4;308.38945827233;x;8721552693025202929;4056960189941041976;676958628085979751
2022-09-24 10:58:57.992;57;85467884213581586;311;912;2407;3049;3;1;0;0;47;52.5387783;31.1790150;166;125;;0.046227;25425;18;11907;12;30921;6;19226;7;19805;4;307.84040995608;x;8742100877438378882;5501209021296036745;677005649162683165
2022-09-24 10:59:00.992;57;85467884213584597;322;912;2407;3049;11;0;0;0;30;52.5383683;31.1791783;167;124;;0.046922;25425;18;11907;12;31108;6;19432;7;19929;4;309.45095168375;x;8776441679315821683;7943568605400484878;677358794656018405
2022-09-24 10:59:03.992;64;85467884213585898;327;912;2407;3049;5;0;0;0;69;52.5379116;31.1793450;163;123;;0.052034;25796;18;12213;12;31297;6;19432;7;19929;4;306.48609077599;x;8810219509764351327;1337070608145927313;677614860883598279
2022-09-24 10:59:06.992;59;85467884213588552;338;912;2407;3049;11;0;0;0;33;52.5374783;31.1795033;166;126;;0.04937;25796;18;12213;12;31297;6;19637;7;20052;4;306.2298682284;x;8835552880453314067;3127252323317927152;677796916371460301
2022-09-24 10:59:09.996;62;85467884213591305;349;912;2407;3049;11;0;0;0;62;52.5370700;31.1796216;163;126;;0.046114;26166;18;12513;12;31482;6;19637;7;20052;4;308.38945827233;x;8869049227335001855;5510783581455076720;678189055822543217
2022-09-24 10:59:12.996;58;85472282528544422;374;912;2408;3050;25;0;1;1;32;52.5366550;31.1797833;169;125;;0.047438;26539;18;12513;12;31482;6;19837;7;20175;4;307.03513909224;x;8894664073000478645;7340653259753344462;678380678642741770
2022-09-24 10:59:15.996;58;85472282528547507;386;912;2408;3050;12;0;0;0;64;52.5362250;31.1799166;167;123;;0.04867;26539;18;12814;12;31670;6;20030;7;20175;4;306.2298682284;x;8928441890563647652;756110263437381195;678688971555688886
2022-09-24 10:59:18.996;56;85472282528551372;401;912;2408;3050;15;0;0;0;49;52.5357950;31.1800816;169;122;;0.049113;26915;18;13109;12;31670;6;20030;7;20295;4;306.2298682284;x;8957153038284188022;2815100654382894770;678721373921301186
2022-09-24 10:59:21.996;57;85472282528552365;405;912;2408;3050;4;0;0;0;50;52.5353516;31.1802216;172;120;;0.050219;26915;18;13109;12;31855;6;20217;7;20295;4;307.58418740849;x;8977138255563352585;4874654008166731547;678945273930601881
2022-09-24 10:59:24.996;58;85472282797253567;419;913;2409;3050;14;1;1;0;32;52.5349216;31.1803166;173;116;;0.048257;27290;18;13403;12;31855;6;20217;7;20408;4;307.29136163982;x;3716822680759037;6659769143693037431;679256375903339819
2022-09-24 10:59:27.996;58;85472282797517616;427;914;2409;3050;8;1;0;0;70;52.5344500;31.1804283;174;114;;0.052996;27290;18;13403;12;37;7;20403;7;20521;4;306.77891654466;x;35242801774750697;8906503438594232297;679541844829098983
2022-09-24 10:59:30.996;58;85472282797522578;446;914;2409;3050;19;0;0;0;33;52.5340116;31.1805033;173;113;;0.049025;27662;18;13688;12;212;7;20403;7;20521;4;312.22596964587;x;59168763219700892;1576895826736205887;679770672030562558
2022-09-24 10:59:33.996;58;85472282797523243;449;914;2409;3050;3;0;0;0;63;52.5335899;31.1806000;173;108;;0.047358;28028;18;13688;12;212;7;20581;7;20628;4;309.19472913616;x;89850304498593157;3740032036374270127;680146135261922124
2022-09-24 10:59:36.996;52;85476681112473975;465;914;2410;3051;16;0;1;1;31;52.5331816;31.1807600;171;108;;0.046686;28028;18;13970;12;385;7;20581;7;20628;4;310.23608768971;x;113776265943477816;5429445623984181509;680079344161007506
2022-09-24 10:59:39.996;60;85476681112475380;470;914;2410;3051;5;0;0;0;67;52.5327216;31.1808300;174;108;;0.051383;28399;18;13970;12;385;7;20757;7;20736;4;310.74198988196;x;145865207876185892;7712771713102532988;680344266180411115
2022-09-24 10:59:42.996;54;85476681112479306;486;914;2410;3051;16;0;0;0;49;52.5322833;31.1808733;177;109;;0.048838;28399;18;14260;12;566;7;20947;7;20736;4;306.48609077599;x;174857843458666484;754148309528564199;680663321239504314
2022-09-24 10:59:45.996;60;85476681112481416;494;914;2410;3051;8;0;0;0;49;52.5318500;31.1809500;169;108;;0.048473;28772;18;14555;12;566;7;20947;7;20853;4;310.74198988196;x;204131954017923270;2853671144365249107;680970805809139632
2022-09-24 10:59:48.996;59;85476681380922243;515;914;2411;3051;21;0;1;0;33;52.5314050;31.1810633;170;107;;0.050086;28772;18;14555;12;751;7;21139;7;20970;4;313.20404721754;x;229465320411459965;4683822271870358191;681305963963432680
2022-09-24 10:59:51.996;59;85481079427435679;524;914;2411;3052;9;0;0;1;67;52.5309616;31.1811750;168;106;;0.049893;29149;18;14851;12;751;7;21139;7;20970;4;308.64568081991;x;262961650112623213;7088464088836035368;681538583867972485
2022-09-24 10:59:54.996;59;85481079427440608;543;914;2411;3052;19;0;0;0;50;52.5305233;31.1813233;168;105;;0.049772;29149;18;14851;12;936;7;21328;7;21087;4;310.23608768971;x;291672802128130879;154610457442800528;681747423531457886
2022-09-24 10:59:57.996;60;85481079427440671;544;914;2411;3052;1;0;0;0;48;52.5300933;31.1814650;165;108;;0.048779;29525;18;15146;12;1120;7;21328;7;21087;4;308.09663250366;x;320665437710677008;2227956110855328763;681830839569376548
2022-09-24 11:00:00.996;59;85481079696142218;559;915;2412;3052;15;1;1;0;47;52.5296800;31.1815516;169;112;;0.046342;29897;18;15146;12;1120;7;21517;7;21203;4;308.64568081991;x;349658068998124769;4291168656516404326;682143928934624066
2022-09-24 11:00:03.996;58;85481079696143284;563;915;2412;3052;4;0;0;0;46;52.5292683;31.1816833;170;111;;0.046651;29897;18;15442;12;1305;7;21711;7;21203;4;312.96795952782;x;379213663124092338;6390691504237991124;682373174222092155
2022-09-24 11:00:06.996;60;85485477742656055;570;915;2412;3053;7;0;0;1;50;52.5288283;31.1817966;170;111;;0.049536;30271;18;15442;12;1305;7;21711;7;21324;4;309.19472913616;x;408487777978381956;8492184663911650624;682692920934073560
2022-09-24 11:00:09.996;53;85485477742657110;574;915;2412;3053;4;0;0;0;49;52.5283950;31.1819533;159;119;;0.049347;30271;18;15741;12;1490;7;21900;7;21324;4;306.77891654466;x;436635967155435348;1486554891982165414;682989824386269641
2022-09-24 11:00:12.996;59;85485478011094170;580;915;2413;3053;6;0;1;0;50;52.5279500;31.1820583;170;122;;0.050003;30644;18;16027;12;1490;7;21900;7;21438;4;310;x;464221202084100132;3450406715029476875;683192837642942792
2022-09-24 11:00:15.996;70;85485478011095097;584;915;2413;3053;4;0;0;0;52;52.5274983;31.1822383;167;125;;0.051696;30644;18;16027;12;1667;7;22080;7;21547;4;308.64568081991;x;492369391261153524;5446909643965224560;683194384768005592
2022-09-24 11:00:18.996;70;85485478011099642;601;915;2413;3053;17;0;0;0;56;52.5270100;31.1824200;167;131;;0.055686;31015;18;16314;12;1843;7;22080;7;21547;4;308.64568081991;x;520236101166528963;7410198517059114709;683548052600877279
2022-09-24 11:00:21.996;65;85485478011099672;602;915;2413;3053;1;0;0;0;43;52.5266383;31.1826033;159;130;;0.043163;31015;18;16314;12;1843;7;22260;7;21655;4;307.84040995608;x;546976893984995984;286912161914705718;683789653674058925
2022-09-24 11:00:24.996;59;85485478011100571;605;915;2413;3053;3;0;0;0;44;52.5262550;31.1827100;161;132;;0.04324;31382;18;16594;12;2014;7;22260;7;21655;4;308.64568081991;x;573717686803463004;2141270188956604311;684008753360492672
2022-09-24 11:00:27.996;65;85485478011100967;607;915;2413;3053;2;0;0;0;54;52.5257783;31.1828866;150;137;;0.054352;31747;18;16594;12;2014;7;22434;7;21759;4;310.74198988196;x;600739958893804585;4032219980150822906;684338555952844674
2022-09-24 11:00:30.996;74;85485478279537636;611;915;2414;3053;4;0;1;0;55;52.5253200;31.1831800;149;141;;0.054705;31747;18;16875;12;2184;7;22605;7;21759;4;308.64568081991;x;627199268145298679;5881229952570382424;684400148387478935
2022-09-24 11:00:33.996;65;85489876326048838;612;915;2414;3054;1;0;0;1;49;52.5249083;31.1834500;156;141;;0.049302;112;19;17146;12;2184;7;22605;7;21861;4;309.19472913616;x;653095618853470402;7695618498559432885;684554836256631480
2022-09-24 11:00:36.996;64;85489876326049530;614;915;2414;3054;2;0;0;0;40;52.5245650;31.1836050;156;141;;0.039598;112;19;17146;12;2350;7;22773;7;21861;4;308.64568081991;x;679554928105161102;510126152087001364;684925307642124977
2022-09-24 11:00:39.996;61;85489876326050948;620;915;2414;3054;6;0;0;0;51;52.5241416;31.1838416;154;142;;0.049741;476;19;17421;12;2350;7;22773;7;21961;4;310.97807757167;x;705451287403430489;2318885215721838963;685142624761809520
2022-09-24 11:00:42.996;56;85489876326576160;624;917;2414;3054;4;2;0;0;45;52.5237866;31.1841616;148;140;;0.045034;476;19;17421;12;2516;7;22943;7;22063;4;306.77891654466;x;731910600950219556;4139466236968458708;685420432258267444
2022-09-24 11:00:45.996;59;85489876326839183;627;918;2414;3054;3;1;0;0;47;52.5234400;31.1845533;140;138;;0.046785;839;19;17697;12;2682;7;22943;7;22063;4;308.9019033675;x;758088439520494573;5949632696961751605;685752689277103469
2022-09-24 11:00:48.996;60;85489876595279502;646;918;2415;3054;19;0;1;0;51;52.5230516;31.1849533;147;138;;0.050981;1197;19;17697;12;2682;7;23117;7;22166;4;309.19472913616;x;784266278090769590;7738970008678390423;685763826519793852
2022-09-24 11:00:51.996;55;85494274641791118;648;918;2415;3055;2;0;0;1;45;52.5227166;31.1853150;141;138;;0.044582;1197;19;17975;12;2847;7;23117;7;22166;4;308.38945827233;x;810162641684333951;509849066585611001;686056778027127913
2022-09-24 11:00:54.996;56;85494274641792239;652;918;2415;3055;4;0;0;0;48;52.5223516;31.1856850;148;140;;0.047699;1556;19;17975;12;2847;7;23291;7;22270;4;307.03513909224;x;837466410227009096;2393480581400124260;686320975217973562
2022-09-24 11:00:57.996;56;85494274641792433;653;918;2415;3055;1;0;0;0;45;52.5219983;31.1860150;146;142;;0.045199;1556;19;18260;12;3021;7;23486;7;22270;4;309.19472913616;x;865051662336657167;4253186753259002834;686554027541947163
2022-09-24 11:01:00.996;57;85494274641796081;667;918;2415;3055;14;0;0;0;49;52.5216150;31.1863916;147;144;;0.049671;1912;19;18546;12;3021;7;23486;7;22384;4;307.58418740849;x;890948034520418262;6022820842375830583;686804849768946400
2022-09-24 11:01:03.996;58;85498672688307552;669;918;2415;3056;2;0;0;1;48;52.5212450;31.1867316;146;145;;0.04715;1912;19;18546;12;3188;7;23666;7;22489;4;305.97364568082;x;917688831634180257;7873801191172103322;686841799957041837
2022-09-24 11:01:06.996;60;85498672688308188;671;918;2415;3056;2;0;0;0;51;52.5208516;31.1871233;146;146;;0.05116;2274;19;18829;12;3188;7;23666;7;22489;4;305.68081991215;x;945555545834654063;821728048085359872;687107017256619989
2022-09-24 11:01:09.996;59;85498672956743713;672;918;2416;3056;1;0;1;0;47;52.5204900;31.1874916;146;145;;0.047317;2274;19;18829;12;3362;7;23848;7;22599;4;305.16837481698;x;973140776468220479;2784735437612539236;687387707051034637
2022-09-24 11:01:12.996;58;85498672956744768;676;918;2416;3056;4;0;0;0;50;52.5201200;31.1879100;142;146;;0.049955;2645;19;19113;12;3535;7;23848;7;22599;4;305.16837481698;x;1000163039968234253;4679907323392581059;687734113907391038
2022-09-24 11:01:15.996;58;85498672957008088;680;919;2416;3056;4;1;0;0;49;52.5198116;31.1884183;132;147;;0.048581;3007;19;19113;12;3535;7;24019;7;22701;4;306.2298682284;x;1025496432132885463;6421956774597058078;687967811764756937
